State,address,cooking_type,cuisine,name,pr,rating,review,stars,usd_avg,price
NY,"538 Madison Ave., New York 10022",Contemporary,Contemporary,Caviar Russe,$$$$,4.3,"No playful pun, no name-check for grandma, no oblique reference to a geographical landmark-whoever christened this restaurant clearly wanted to attract a certain type of customer. This is not the place when you should order by pointing vaguely at the menu-that way lies trouble because you may find yourself having to re-mortgage your apartment to pay for the 250 grams of Oscetra caviar you've just inadvertently requested. Best leave that section of the carte to the oligarchs and retired dictators and concentrate on the main menu. Here you will find contemporary dishes of surprising delicacy and precision, with a pleasing bias towards wonderful seafood and shellfish, such as scallops with ricotta gnudi, or delicious bluefin tuna with uni and asparagus. You get buzzed in at street level, which adds a bit of mystery to proceedings. Up the stairs and you'll find yourself in a lavish little jewel box, with colorful murals on the wall, Murano chandeliers hanging from an ornate ceiling, and semi-circular booths. The only thing missing is James Bond's nemesis drumming his fingers on the table in the corner.",1.0,112.5,4.0
NY,"945 Second Ave., New York 10022",Seafood,Seafood,Crave Fishbar,$$$,4.6,"Just like the raucous bars that populate the neighborhood, this spot is filled to the brim with an exuberant crowd. However this coveted fish bar's sophisticated following aren't interested in bottomless pitchers of beer; they're here to dive into Chef Todd Mitgang's skillfully rendered seafood preparations. Local sea scallops are presented raw and chopped atop slices of roasted sweet potato and dressed with spicy mayonnaise, nori powder, and crumbled house-made oyster crackers. Meanwhile, John Dory has an Indian accent-marinated in spiced yogurt, then roasted and plated with a chana masala of green garbanzo beans. Chow down at the 25-foot marble bar, or head to the back room-a pretty clash of reclaimed timber, floral wallpaper, and plaid upholstery.",0.0,37.0,3.0
NY,"590 Madison Ave., New York 10022",Italian,Italian,Obikà,$$,3.9,"Conveniently located in the glass atrium of the IBM building, Obikà exudes an elegant yet casual style that attracts slim suits and sleek shoppers alike. Plentiful sunlight lends an airy feel to the space, which offers counter dining and table seating, smartly separated from the building's lobby with planters. The focus here is the truly exceptional mozzarella-fresh bufala, hauntingly smoked, or tangy burrata-which can be paired with a tagliere of cured meats and/or grilled vegetables for a perfectly light lunch. The menu ventures on to offer an exceptional rendition of lasagna tradizionale, made with delicate layers of pasta, hearty beef ragù, béchamel, and a showering of parmesan. Come dessert, the tiramisu is another classic.",0.0,37.0,2.0
NY,"151 W. 34th St., New York 10001",Italian,Italian,Stella 34,$$$,4.1,"Windows overlook the Empire State Building at the long and light-filled Stella 34, located on the sixth floor of Macy's. The space is contemporary-with mosaic tile floors, bare tabletops, and coffee-colored banquettes-but the food is pure comfort, with three wood-burning ovens churning out Neapolitan-style pizzas. A meal at the curvaceous bar would best begin with some salumi and formaggi, or pappa al pomodoro thick with bread, tomato, Tuscan kale, white beans, and Pecorino Romano. Pasta is as enticing as the crispy pizzas-cresta di gallo satisfies with escarole maccheroni (in the shape of a rooster's crest) tossed with tomatoes, red onion, chilies, guanciale, and pecorino. For dessert, the renowned Vivoli gelato arrives here straight from Florence.",0.0,37.0,3.0
NY,"190 Sixth Ave., New York 10013",Italian,Italian,Ciccio,$$,4.6,"Chef/owner Giacomo Romano defines this brilliant little restaurant as an alimentaria-a place where patrons can find ever-changing temptations day or night. This may mean hearty ribollita for lunch or satisfying pasta for dinner. The sunny space is a former antique store that fashions a raw look through whitewashed brick walls and blonde wood tables. Simple, unpretentious food is the signature here, in dishes like insalata di carota, mixing sweet roasted carrots, peppery arugula, and pumpkin seeds-grab wedges of bread to soak up its citrusy vinaigrette. Fresh pasta is a must, especially the strisce alla Chiantigiana tossed with a reduction of wine, guanciale, and red onions. End with a perfect espresso or rich and oozing molten chocolate cake.",0.0,37.0,2.0
NY,"58 MacDougal St., New York 10012",Latin American,Latin,Cómodo,$$,4.4,"This charming, candlelit restaurant flaunts a Latin tilt while maintaining its very American, homey feel. Away from artsy SoHo this quiet slice of the neighborhood draws locals looking for an unfussy meal with bright flavors. The small space has exposed brick, two long communal tables, a semi-open kitchen, and carefully chosen music. Detail sets Cómodo apart, beginning with a thick, deep evergreen cilantro soup poured tableside, over a mound of fresh crab, smoky roasted poblano peppers, and tart goat cheese. The interesting and very approachable dishes go on to include lamb sliders on pão de queijo (Brazilian bread made with cheese and cassava) finished with a pop of chipotle cream. Coffee-rubbed slow-roasted pork shoulder shouldn't be missed.",0.0,37.0,2.0
NY,"220 Bowery, New York 10012",Contemporary,Contemporary,Pearl &amp; Ash,$$$,4.2,"For small plates that spark contemplation, this deep, dark, and narrow restaurant delivers. Long wood tables line the room under a striking wall of boxes puzzle-pieced together to showcase collectibles like antique cameras. Shimmering subway tiles, an atmospheric soundtrack, and dim lighting lend a sultry feel. House-smoked whole wheat bread arrives with freshly churned ""chicken butter"" (that's butter with chicken fat) and maple syrup. A lamb belly and guajillo pepper roulade rests in goat-milk yogurt, topped with crushed almonds, pea tendrils, and paper-thin slices of radish. Confit fingerling potatoes are buried under an avalanche of porcini purée with smoky chorizo over the top. The negroni ice cream sandwich has quickly risen to signature status.",0.0,37.0,3.0
NY,"1293 Third Ave., New York 10021",French,None,FP Patisserie,None,None,"This enticing emporium marks Francois Payard's return to the Upper East Side, where sophisticated sweet-tooths can either grab a box of handmade chocolates or macarons to take home, or stay for an enjoyable meal in the salon de thé. Popular among the ladies, this petite room carries a sunny color scheme. Salads paired with freshly baked bread comprise their fine lighter fare; while heartier appetites will enjoy a choice of croque monsieur, or perhaps foie gras- and mushroom duxelles-stuffed chicken breast dressed with an intense mushroom jus. It goes without saying one must save room for dessert. Walk up to the sparkling display case and select any one of the fabulous creations, like the simply stated caramel tart for a salt-flecked piece of heaven.",0.0,37.0,
NY,"1294 Third Ave., New York 10021",French,None,Maison Kayser,None,None,"Maison Kayser is the US flagship of French baker extraordinaire Eric Kayser whose skill with flour and water has yielded him a collection of boulangeries that span the globe. Arrive to find a small retail area stocked with temptation and a bustling café that comforts guests in an oak-floored, mirror-paneled room staffed with servers sporting Breton tees. Get the ordering out of the way to speed up the arrival of the bread, made from organic New York-grown grain and studded with walnuts or dried fruit, rustically presented in a burlap sack. From the menu, enjoy the likes of shrimp- and lump crabmeat-topped guacamole; traditional boeuf Bourguignon presented in a cocotte; or pistachio éclair. All are worthy complements to the array of bread.",0.0,37.0,
NY,"1149 First Ave., New York 10065",Indian,Indian,Moti Mahal Delux,$$,4.2,"This corner spot marks the first American location of a fine dining chain that began in Delhi and now boasts outposts throughout India. Here in NYC, Moti Mahal Delux offers two distinct seating areas: an earth-toned dining room and windowed sidewalk atrium. Their Northern dominated cuisine traces back to the kitchens of the Mughal Empire, which brought Muslim influences to the Indo subcontinent. Tasty tandoori preparations factor heavily, like anardana tikka-grilled white meat chicken infused with a pomegranate and black pepper marinade. Delightful flavors abound through the home-style mutton curry showcasing a brick-red sauce of spiced tomato, onion, and ginger; hot paratha dusted with dried mint; and mustard seed- and curry leaf-infused lemon rice.",0.0,37.0,2.0
NY,"1122 First Ave., New York 10065",Thai,Thai,The Nuaa,$$,4.1,"The Nuaa offers a certain sultry vibe to this rather blah, trafficky stretch-it's dim and moody even in the middle of the day. Shimmering gold accents pop against the room's brown leather seating, carved woodwork, and dark palette. Fans of Thai cuisine will enjoy the pleasantly pungent notes throughout the selection of salads and noodle dishes. Crunchy curried rice salad features deep-fried nuggets strewn with Thai sausage and lemongrass served with plenty of shallots, long beans, and lettuce, and a drizzle of Kaffir lime-mint vinaigrette. The kanom jeen features thin rice noodles soaked in a mildly spiced coconut-rich yellow curry that is generously stocked with huge lumps of crab meat, chopped pickled mustard greens, and caper berries.",0.0,37.0,2.0
NY,"141 W. 69th St., New York 10023",Spanish,Spanish,Andanada,$$$,4.2,"The ambience of this unselfconscious Spanish dynamo is vibrant and notably personable. Located just below street-level, Andanada is laid-back but still formal, with professional, customer-driven servers attending to your every whim. The crowd is lively yet sophisticated-whether seated at the date-friendly bar, pleasant glass atrium, or brick dining room decorated with memorable bullfighting scenes. Like its surrounds, this noteworthy cuisine arrives much more beautiful than expected-clearly there is modern talent in Chef Manuel Berganza's kitchen. While the chef's creative expression has been met with mixed results of late, each dish can at its best be composed with an eye on innovative cooking as well as classic flavors. Here, Catalan pork sausage is interestingly composed with shaved fennel and a fava bean casserole to elevate each bite. Then, pristine sardines are wrapped around pan con tomate and set over a bed of picada-style sauce for good flavor. Likewise, berenjenas asada is appealingly complex, served as cubed and puréed eggplant, balanced by a honey- and red wine-vinegar reduction. Simple-sounding mushroom croquettes combined with barely pickled mushrooms are gloriously earthy.",1.0,62.0,3.0
